id,cltv
113099,46406.77902013919
113100,61282.432068028495
113101,123970.35947272333
113102,52756.05938040549
113103,148644.4765967537
113104,123190.36997061774
113105,111064.28728116264
113106,51771.99949233869
113107,157154.9408359089
113108,48372.93513775709
113109,53520.39842752983
113110,150965.71504817737
113111,125351.02652351903
113112,136755.2287509305
113113,51268.78696119818
113114,48653.93672398313
113115,50339.37811726467
113116,49467.214158618975
113117,125693.13855023826
113118,47318.628809037604
113119,123970.35947272333
113120,55901.6546750138
113121,120249.82977505069
113122,112748.88784015959
113123,123190.36997061774
113124,52323.17496667337
113125,96563.59867967755
113126,52266.706248382536
113127,60787.403614003386
113128,112769.53891251274
113129,132472.18856103375
113130,129396.99546992307
113131,149358.98447180464
113132,125634.33999797323
113133,95704.01302194073
113134,51688.28433071013
113135,55320.70809912295
113136,114574.29916733892
113137,154638.84678345264
113138,50010.94619377933
113139,143231.93069768982
113140,51233.246107375555
113141,49264.713916162684
113142,126670.74073187332
113143,98072.35606224346
113144,52796.13734760498
113145,149533.4881193989
113146,132006.3419559459
113147,116609.5285298403
113148,114092.0257981982
113149,92961.87771185105
113150,132396.57762621393
113151,120590.963914624
113152,142626.63243732188
113153,54341.51917625074
113154,120603.7931135166
113155,110773.42922490464
113156,123499.10850133121
113157,51089.36525574561
113158,123190.36997061774
113159,52753.34578099553
113160,153443.38085842112
113161,95704.01302194073
113162,118828.81007694372
113163,123983.18867161594
113164,50310.126592200795
113165,46284.32851690982
113166,51233.246107375555
113167,52155.97981545019
113168,113857.70373257832
113169,48615.00013202363
113170,142626.63243732188
113171,116622.35772873291
113172,132350.6082728415
113173,112598.13819054498
113174,111787.119346445
113175,46305.91427477573
113176,139485.379396922
113177,133670.32248119573
113178,132350.6082728415
113179,130757.10507259096
113180,103176.21343530969
113181,121498.70920027386
113182,129791.525021016
113183,146696.06357760308
113184,123377.98212583209
113185,144877.5173038532
113186,97049.0506209731
113187,53656.72757387303
113188,51095.28548062091
113189,154081.55196012126
113190,50986.46874853962
113191,48437.60548761499
113192,95704.01302194073
113193,100129.27697095802
113194,145089.4513171307
113195,51771.99949233869
113196,53947.238686762714
113197,112761.7170390522
113198,48848.12777677696
113199,55320.70809912295
113200,51336.61358966775
113201,131535.0909845538
113202,60007.83994534227
113203,111774.2901475524
113204,48615.00013202363
113205,107176.59280209217
113206,143160.44612265565
113207,114425.6975643021
113208,54313.5979805146
113209,133670.32248119573
113210,102824.58243278306
113211,149189.22180250334
113212,123534.63628751336
113213,123377.98212583209
113214,47499.45689553221
113215,121526.38944536784
113216,54424.859198371625
113217,150897.27710774264
113218,53279.31363450502
113219,95704.01302194073
113220,95704.01302194073
113221,100142.10616985062
113222,95716.84222083334
113223,123534.63628751336
113224,58659.974271211664
113225,48581.48633924493
113226,132006.3419559459
113227,92974.70691074365
113228,50567.23721256744
113229,122267.7736387665
113230,48398.668895655486
113231,105009.40529901348
113232,54354.96467519928
113233,47355.57604390226
113234,98072.35606224346
113235,95716.84222083334
113236,112761.7170390522
113237,132350.6082728415
113238,95704.01302194073
113239,92974.70691074365
113240,95716.84222083334
113241,114350.56614480691
113242,114092.0257981982
113243,95645.10144182802
113244,61234.37780524961
113245,55320.70809912295
113246,116609.5285298403
113247,49577.94922135363
113248,49849.970680818
113249,101845.54762731747
113250,121446.03465475007
113251,114674.85571659214
113252,93181.6423903052
113253,98330.89640885218
113254,106887.70610424562
113255,130852.56484228345
113256,95704.01302194073
113257,130774.09480185312
113258,138473.88038061603
113259,143160.44612265565
113260,123511.93770022382
113261,98072.35606224346
113262,134014.5887980913
113263,129321.3845351033
113264,106328.49331372569
113265,48542.54974728543
113266,108813.96037745188
113267,48653.93672398313
113268,95704.01302194073
113269,142985.94247506137
113270,124091.93976091553
113271,51953.26660915818
113272,132183.5581618267
113273,135837.9622521044
113274,125634.33999797323
113275,153895.6994963565
113276,95386.56109521931
113277,108801.13117855927
113278,134014.5887980913
113279,52760.8786731217
113280,48175.16683702232
113281,95386.56109521931
113282,46913.31415870328
113283,98028.3542621198
113284,51089.36525574561
113285,114574.29916733892
113286,110647.96513132137
113287,97036.22142208049
113288,124029.15802498836
113289,48920.578161515165
113290,55872.16694717195
113291,55005.175831991946
113292,111111.52026479988
113293,146477.5751792788
113294,95704.01302194073
113295,108718.54301083264
113296,59768.035056733686
113297,134014.5887980913
113298,127015.00704876894
113299,104074.6470458263
113300,51497.74142303077
113301,53334.29235688638
113302,132350.6082728415
113303,140137.86090586588
113304,125647.16919686584
113305,51056.34888866141
113306,133543.3378266992
113307,55568.68769417492
113308,49788.72354458003
113309,134136.16908628357
113310,119173.07639383934
113311,59582.05753278597
113312,129030.90095861733
113313,138129.61406372045
113314,98072.35606224346
113315,135130.83830636018
113316,114412.8683654095
113317,146464.7459803862
113318,98041.1834610124
113319,125680.30935134566
113320,86460.89844421981
113321,109694.30743451764
113322,53886.75772128171
113323,50513.55097210083
113324,152093.0641429102
113325,109010.59755596166
113326,130506.74843768404
113327,132006.3419559459
113328,123190.36997061774
113329,119173.07639383934
113330,120603.7931135166
113331,108813.96037745188
113332,108813.96037745188
113333,118836.74412748084
113334,139909.44737481765
113335,112573.18215429876
113336,51974.712698630705
113337,95716.84222083334
113338,98072.35606224346
113339,133670.32248119573
113340,125553.60671981191
113341,81365.49395555898
113342,139485.379396922
113343,95386.56109521931
113344,130786.92400074573
113345,48653.93672398313
113346,54861.92492263253
113347,128094.6655291687
113348,114092.0257981982
113349,49584.14212816732
113350,113688.03615036227
113351,50310.126592200795
113352,108813.96037745188
113353,105984.22699683007
113354,141036.7964695505
113355,59920.41249882341
113356,116225.45049369622
113357,48437.60548761499
113358,52352.94606822954
113359,103630.91394530157
113360,114561.46996844631
113361,103630.91394530157
113362,123970.35947272333
113363,51624.76454131531
113364,51092.07885515557
113365,123983.18867161594
113366,51981.64000957687
113367,112761.7170390522
113368,54354.96467519928
113369,133543.3378266992
113370,140137.86090586588
113371,123459.86485444379
113372,107176.59280209217
113373,111124.34946369249
113374,46272.40048199702
113375,146021.4675474288
113376,51043.64831056463
113377,116609.5285298403
113378,147362.88043890364
113379,108397.14153072334
113380,133670.32248119573
113381,144877.5173038532
113382,92961.87771185105
113383,148894.72949065754
113384,51095.28548062091
113385,56664.60836755396
113386,114561.46996844631
113387,111121.89149294735
113388,123970.35947272333
113389,118273.50905509021
113390,48581.48633924493
113391,51233.246107375555
113392,108409.97072961595
113393,138129.61406372045
113394,116609.5285298403
113395,53656.72757387303
113396,112748.88784015959
113397,97036.22142208049
113398,132350.6082728415
113399,131798.4230170519
113400,108611.4767215828
113401,49362.26989894853
113402,54280.97834674168
113403,47318.628809037604
113404,142865.95381080985
113405,116609.5285298403
113406,120590.963914624
113407,148180.09204523842
113408,112748.88784015959
113409,114092.0257981982
113410,148894.72949065754
113411,112748.88784015959
113412,120603.7931135166
113413,48653.93672398313
113414,93194.47158919781
113415,62791.94311282915
113416,112748.88784015959
113417,114705.96821067858
113418,100142.10616985062
113419,137821.39887167217
113420,125647.16919686584
113421,51056.34888866141
113422,155670.1642181032
113423,95704.01302194073
113424,48653.93672398313
113425,116672.77457781411
113426,137821.39887167217
113427,123722.24844272771
113428,143601.83065826722
113429,150621.4487312818
113430,112510.99856590402
113431,125634.33999797323
113432,51056.34888866141
113433,112748.88784015959
113434,116225.45049369622
113435,134014.5887980913
113436,114064.06718064884
113437,53334.29235688638
113438,111331.28494325404
113439,62160.475056970114
113440,112761.7170390522
113441,130786.92400074573
113442,48029.74336736832
113443,95704.01302194073
113444,130774.09480185312
113445,109010.59755596166
113446,108813.96037745188
113447,48175.16683702232
113448,50951.40462899096
113449,151748.79782601463
113450,110660.79433021398
113451,50650.13648218122
113452,98072.35606224346
113453,49970.10885728464
113454,56521.657907552115
113455,123722.24844272771
113456,116672.77457781411
113457,118500.69687005179
113458,95716.84222083334
113459,132450.90452599578
113460,51043.64831056463
113461,90732.85442088495
113462,50611.19989022172
113463,51169.522304306876
113464,133670.32248119573
113465,49849.970680818
113466,123115.59853754817
113467,48068.67995932782
113468,132350.6082728415
113469,95716.84222083334
113470,92974.70691074365
113471,127015.00704876894
113472,51497.74142303077
113473,117196.9381338446
113474,95716.84222083334
113475,125647.16919686584
113476,143173.27532154825
113477,149328.80901869526
113478,112748.88784015959
113479,112761.7170390522
113480,98028.3542621198
113481,150022.07858539038
113482,53435.98001758861
113483,108409.97072961595
113484,140137.86090586588
113485,124016.32882609575
113486,52912.265905184395
113487,107176.59280209217
113488,112761.7170390522
113489,142045.9262268154
113490,106887.70610424562
113491,121790.30097164569
113492,98330.89640885218
113493,52753.34578099553
113494,123970.35947272333
113495,109230.36223441582
113496,102278.19884115574
113497,100600.8526613818
113498,130774.09480185312
113499,95704.01302194073
113500,114574.29916733892
113501,116622.35772873291
113502,123377.98212583209
113503,95704.01302194073
113504,125041.962651082
113505,121870.65576226346
113506,125006.76020662341
113507,97650.73675224144
113508,57389.23759709022
113509,105984.22699683007
113510,49618.72252163352
113511,138129.61406372045
113512,54016.92659347946
113513,123534.63628751336
113514,142033.0970279228
113515,61643.24191380699
113516,112761.7170390522
113517,53334.29235688638
113518,117196.9381338446
113519,106698.37803071243
113520,123983.18867161594
113521,108409.97072961595
113522,61282.432068028495
113523,125647.16919686584
113524,112598.13819054498
113525,100945.11897827742
113526,142033.0970279228
113527,124016.32882609575
113528,150621.4487312818
113529,92961.87771185105
113530,48472.66960716365
113531,114561.46996844631
113532,114004.23264940285
113533,95645.10144182802
113534,150965.71504817737
113535,149189.22180250334
113536,61234.37780524961
113537,133670.32248119573
113538,95704.01302194073
113539,104363.4010096173
113540,151318.87225807522
113541,148894.72949065754
113542,123115.59853754817
113543,50986.46874853962
113544,48175.16683702232
113545,110311.63286496287
113546,112748.88784015959
113547,155529.6010428124
113548,115010.48878574224
113549,149757.41736793876
113550,51233.246107375555
113551,109243.19143330843
113552,127188.59121116399
113553,116225.45049369622
113554,112761.7170390522
113555,51953.26660915818
113556,116622.35772873291
113557,51771.99949233869
113558,47245.027564271055
113559,95645.10144182802
113560,50310.126592200795
113561,114425.6975643021
113562,123970.35947272333
113563,49025.461071979815
113564,95704.01302194073
113565,150965.71504817737
113566,132006.3419559459
113567,48031.28598539237
113568,99661.73169577424
113569,51953.26660915818
113570,142051.49546131457
113571,55977.57850576452
113572,112510.99856590402
113573,51092.07885515557
113574,122046.27656936199
113575,55184.37895277975
113576,151241.54342463822
113577,123722.24844272771
113578,120603.7931135166
113579,116609.5285298403
113580,50986.46874853962
113581,125351.02652351903
113582,128686.63464172171
113583,54271.066462676885
113584,52006.461936334075
113585,47752.20064729291
113586,125386.22896797761
113587,123970.35947272333
113588,123983.18867161594
113589,52663.98712147746
113590,132350.6082728415
113591,53435.98001758861
113592,48542.54974728543
113593,130694.88148386724
113594,149189.22180250334
113595,51056.34888866141
113596,144771.43929962802
113597,98330.89640885218
113598,132450.90452599578
113599,52636.78920177377
113600,120603.7931135166
113601,106851.79153363017
113602,138129.61406372045
113603,54132.60585184932
113604,112761.7170390522
113605,48653.93672398313
113606,48581.48633924493
113607,49362.26989894853
113608,112748.88784015959
113609,112586.01135319137
113610,112510.99856590402
113611,110311.63286496287
113612,116238.27969258883
113613,144771.43929962802
113614,123722.24844272771
113615,113719.80086375322
113616,104219.62733707073
113617,132170.72896293408
113618,128686.63464172171
113619,103286.64762840595
113620,123970.35947272333
113621,123190.36997061774
113622,100129.27697095802
113623,118286.33825398282
113624,49618.72252163352
113625,49506.150750578476
113626,92961.87771185105
113627,51771.99949233869
113628,52753.34578099553
113629,101566.39905099824
113630,141738.604716077
113631,51953.26660915818
113632,116225.45049369622
113633,123983.18867161594
113634,150660.83721413175
113635,51670.311831636456
113636,132350.6082728415
113637,124029.15802498836
113638,49970.10885728464
113639,128686.63464172171
113640,108813.96037745188
113641,100129.27697095802
113642,112761.7170390522
113643,144758.61010073542
113644,123722.24844272771
113645,151561.9878800045
113646,151201.15110361937
113647,48542.54974728543
113648,103630.91394530157
113649,141751.43391496962
113650,143160.44612265565
113651,54861.92492263253
113652,48958.2802511127
113653,121526.38944536784
113654,47245.027564271055
113655,49467.214158618975
113656,59971.45131619558
113657,126209.81500773752
113658,60153.29670400646
113659,116225.45049369622
113660,116622.35772873291
113661,123190.36997061774
113662,46032.74476546932
113663,57536.14747242188
113664,142045.9262268154
113665,100600.8526613818
113666,121794.49692279278
113667,61967.45454062273
113668,92961.87771185105
113669,114178.7342919889
113670,115359.09764310563
113671,51688.28433071013
113672,124029.15802498836
113673,125386.22896797761
113674,48175.16683702232
113675,125006.76020662341
113676,114561.46996844631
113677,130786.92400074573
113678,98072.35606224346
113679,125634.33999797323
113680,109243.19143330843
113681,48249.947076147306
113682,144877.5173038532
113683,100142.10616985062
113684,51169.522304306876
113685,95704.01302194073
113686,51688.28433071013
113687,98028.3542621198
113688,51167.73586535911
113689,48175.16683702232
113690,121870.65576226346
113691,110647.96513132137
113692,132234.0742234225
113693,143160.44612265565
113694,92961.87771185105
113695,55901.6546750138
113696,49811.0340888585
113697,95704.01302194073
113698,102824.58243278306
113699,59268.9977213466
113700,131197.67888107995
113701,138899.3162666534
113702,51095.28548062091
113703,113388.69903778263
113704,142613.80323842927
113705,124016.32882609575
113706,116609.5285298403
113707,47355.57604390226
113708,46902.80407895561
113709,48526.857803847844
113710,51233.246107375555
113711,142033.0970279228
113712,95645.10144182802
113713,127532.85752805961
113714,98330.89640885218
113715,108409.97072961595
113716,48542.54974728543
113717,95716.84222083334
113718,123983.18867161594
113719,114574.29916733892
113720,50310.126592200795
113721,92974.70691074365
113722,113401.52823667524
113723,54799.37783911932
113724,95704.01302194073
113725,129030.90095861733
113726,52616.99782149175
113727,53341.825249012545
113728,132438.07532710317
113729,138129.61406372045
113730,114508.8084280753
113731,54313.5979805146
113732,49874.04576774205
113733,116225.45049369622
113734,98330.89640885218
113735,125351.02652351903
113736,125647.16919686584
113737,112748.88784015959
113738,112573.18215429876
113739,150162.09281560703
113740,146021.4675474288
113741,105984.22699683007
113742,49811.0340888585
113743,151561.9878800045
113744,144864.6881049606
113745,52389.717011078006
113746,55977.57850576452
113747,51089.36525574561
113748,150621.4487312818
113749,64101.6755593353
113750,125647.16919686584
113751,123190.36997061774
113752,118273.50905509021
113753,150316.57089723618
113754,116622.35772873291
113755,144877.5173038532
113756,150316.57089723618
113757,52921.77800710816
113758,51771.99949233869
113759,54280.97834674168
113760,110038.57375141326
113761,119173.07639383934
113762,151268.41827311655
113763,49970.10885728464
113764,103286.64762840595
113765,98072.35606224346
113766,142033.0970279228
113767,125386.22896797761
113768,114561.46996844631
113769,141738.604716077
113770,52352.94606822954
113771,125634.33999797323
113772,102265.36964226313
113773,95645.10144182802
113774,130774.09480185312
113775,139793.5945889703
113776,105332.70449152523
113777,125647.16919686584
113778,95299.04815092272
113779,53520.39842752983
113780,134014.5887980913
113781,110647.96513132137
113782,92974.70691074365
113783,132350.6082728415
113784,60787.403614003386
113785,116672.77457781411
113786,55449.40490142515
113787,114574.29916733892
113788,98072.35606224346
113789,132006.3419559459
113790,97049.0506209731
113791,141692.22050376167
113792,123970.35947272333
113793,52756.05938040549
113794,48318.64588103259
113795,98330.89640885218
113796,124029.15802498836
113797,112748.88784015959
113798,56172.85971096525
113799,123534.63628751336
113800,52352.94606822954
113801,51670.311831636456
113802,114425.6975643021
113803,123970.35947272333
113804,47607.12276758515
113805,94993.13343092574
113806,121446.03465475007
113807,134014.5887980913
113808,48653.93672398313
113809,98072.35606224346
113810,132438.07532710317
113811,116672.77457781411
113812,142033.0970279228
113813,52760.8786731217
113814,51771.99949233869
113815,50986.46874853962
113816,134014.5887980913
113817,134014.5887980913
113818,125634.33999797323
113819,54244.3347572623
113820,51394.14544136202
113821,138473.88038061603
113822,96600.08345992393
113823,50103.82635457558
113824,132396.57762621393
113825,119594.44197428582
113826,131535.0909845538
113827,51089.36525574561
113828,123983.18867161594
113829,130694.88148386724
113830,119594.44197428582
113831,50687.84038530733
113832,92961.87771185105
113833,55005.80577426247
113834,152902.5365734289
113835,113569.64939572001
113836,95716.84222083334
113837,150114.19432990538
113838,92974.70691074365
113839,51089.36525574561
113840,102265.36964226313
113841,102265.36964226313
113842,52416.041645489335
113843,150660.83721413175
113844,106328.49331372569
113845,110038.57375141326
113846,60459.47665719737
113847,95716.84222083334
113848,108624.30592047541
113849,50615.072362632556
113850,132006.3419559459
113851,125351.02652351903
113852,95704.01302194073
113853,123970.35947272333
113854,107163.76360319956
113855,129824.12472121311
113856,142045.9262268154
113857,110647.96513132137
113858,125041.962651082
113859,132438.07532710317
113860,113946.57649697099
113861,94208.08483826743
113862,49849.970680818
113863,112748.88784015959
113864,48554.20225457658
113865,53197.9443973826
113866,48581.48633924493
113867,50021.20785242822
113868,108159.33022031271
113869,115010.48878574224
113870,132350.6082728415
113871,132450.90452599578
113872,123534.63628751336
113873,154372.09556522686
113874,120603.7931135166
113875,139896.61817592505
113876,120603.7931135166
113877,121870.65576226346
113878,140137.86090586588
113879,107396.35748054633
113880,114412.8683654095
113881,103025.85712328996
113882,100129.27697095802
113883,54016.92659347946
113884,95704.01302194073
113885,114412.8683654095
113886,130774.09480185312
113887,125647.16919686584
113888,51303.236594574104
113889,137094.38449278637
113890,95704.01302194073
113891,53435.98001758861
113892,128999.10282910231
113893,48554.20225457658
113894,138473.88038061603
113895,121569.54398340498
113896,112748.88784015959
113897,125386.22896797761
113898,51829.176302868196
113899,51974.712698630705
113900,47878.461705354275
113901,121870.65576226346
113902,59386.40814115077
113903,124485.0676285472
113904,54640.78746193984
113905,130134.44249180188
113906,108801.13117855927
113907,116622.35772873291
113908,112761.7170390522
113909,56172.85971096525
113910,51089.36525574561
113911,50951.40462899096
113912,123983.18867161594
113913,51394.14544136202
113914,110660.79433021398
113915,116238.27969258883
113916,64156.835763146126
113917,92974.70691074365
113918,50310.126592200795
113919,143173.27532154825
113920,119173.07639383934
113921,108611.4767215828
113922,51089.36525574561
113923,51128.79927339961
113924,140137.86090586588
113925,123534.63628751336
113926,108397.14153072334
113927,52352.94606822954
113928,125386.22896797761
113929,130134.44249180188
113930,122981.84586042048
113931,114574.29916733892
113932,131785.59381815928
113933,142626.63243732188
113934,123983.18867161594
113935,102947.51179101807
113936,48211.010484187806
113937,62648.85787972075
113938,131206.57764494195
113939,107163.76360319956
113940,132438.07532710317
113941,123983.18867161594
113942,49849.970680818
113943,114092.0257981982
113944,150897.27710774264
113945,46284.32851690982
113946,132438.07532710317
113947,53132.46961396338
113948,51089.36525574561
113949,121526.38944536784
113950,49849.970680818
113951,143631.26100600258
113952,128094.6655291687
113953,116238.27969258883
113954,96600.08345992393
113955,123983.18867161594
113956,132396.57762621393
113957,142985.94247506137
113958,112761.7170390522
113959,60787.403614003386
113960,130786.92400074573
113961,62202.08205311361
113962,48653.93672398313
113963,122254.9444398739
113964,48581.48633924493
113965,118928.94691171343
113966,48472.66960716365
113967,100129.27697095802
113968,100129.27697095802
113969,130774.09480185312
113970,131879.35730144937
113971,149238.99580755312
113972,100600.8526613818
113973,100129.27697095802
113974,104032.42933956823
113975,154997.79874478935
113976,114092.0257981982
113977,111227.90655592507
113978,121870.65576226346
113979,50752.061120239414
113980,53656.72757387303
113981,130774.09480185312
113982,50752.061120239414
113983,138473.88038061603
113984,54237.67414976388
113985,118714.00043808912
113986,125634.33999797323
113987,95704.01302194073
113988,116225.45049369622
113989,111331.28494325404
113990,134060.55815146375
113991,100142.10616985062
113992,120590.963914624
113993,97036.22142208049
113994,132006.3419559459
113995,130786.92400074573
113996,116225.45049369622
113997,138473.88038061603
113998,112748.88784015959
113999,123970.35947272333
114000,132396.57762621393
114001,129262.53762968845
114002,151666.80051990942
114003,95645.10144182802
114004,121526.38944536784
114005,53617.247134408106
114006,133670.32248119573
114007,140137.86090586588
114008,63024.83909930567
114009,50752.061120239414
114010,53656.72757387303
114011,114574.29916733892
114012,48175.16683702232
114013,51092.07885515557
114014,138473.88038061603
114015,96822.13902628627
114016,132350.6082728415
114017,51092.07885515557
114018,98041.1834610124
114019,48615.00013202363
114020,95716.84222083334
114021,123983.18867161594
114022,95704.01302194073
114023,49811.0340888585
114024,137821.39887167217
114025,132006.3419559459
114026,52352.94606822954
114027,118273.50905509021
114028,121526.38944536784
114029,141858.59338032853
114030,47318.628809037604
114031,123983.18867161594
114032,116609.5285298403
114033,123983.18867161594
114034,62648.85787972075
114035,132438.07532710317
114036,120287.17055922415
114037,51771.99949233869
114038,113843.49772023884
114039,142613.80323842927
114040,62493.97209887888
114041,154115.15656204498
114042,51095.28548062091
114043,108801.13117855927
114044,116622.35772873291
114045,48581.48633924493
114046,116609.5285298403
114047,137821.39887167217
114048,132438.07532710317
114049,119173.07639383934
114050,142626.63243732188
114051,132006.3419559459
114052,132450.90452599578
114053,51771.99949233869
114054,103630.91394530157
114055,123404.29866892155
114056,48653.93672398313
114057,98041.1834610124
114058,49970.10885728464
114059,54313.5979805146
114060,98041.1834610124
114061,116622.35772873291
114062,112761.7170390522
114063,53352.26485596005
114064,100129.27697095802
114065,48936.08828504045
114066,108813.96037745188
114067,107163.76360319956
114068,112761.7170390522
114069,125351.02652351903
114070,112748.88784015959
114071,152110.595781252
114072,132052.31130931835
114073,144877.5173038532
114074,47310.76851659411
114075,149533.4881193989
114076,108801.13117855927
114077,106328.49331372569
114078,53962.8091156898
114079,129721.43070916497
114080,108813.96037745188
114081,125351.02652351903
114082,116238.27969258883
114083,112761.7170390522
114084,46334.32863540098
114085,62648.85787972075
114086,52416.041645489335
114087,116609.5285298403
114088,124016.32882609575
114089,122267.7736387665
114090,113946.57649697099
114091,48813.34799774901
114092,114412.8683654095
114093,98330.89640885218
114094,61282.432068028495
114095,51670.311831636456
114096,143209.87003561665
114097,96822.13902628627
114098,133670.32248119573
114099,108813.96037745188
114100,60007.83994534227
114101,109282.59479985668
114102,48175.16683702232
114103,114425.6975643021
114104,133670.32248119573
114105,49730.1649161121
114106,50339.37811726467
114107,49467.214158618975
114108,54271.066462676885
114109,98330.89640885218
114110,98330.89640885218
114111,50714.8303853589
114112,125386.22896797761
114113,50458.03054839934
114114,110760.60002601203
114115,52636.78920177377
114116,51837.75915794692
114117,143644.09020489518
114118,105122.61501450071
114119,49904.76761225346
114120,51043.64831056463
114121,103286.64762840595
114122,50512.117179066874
114123,51953.26660915818
114124,114425.6975643021
114125,123983.18867161594
114126,111121.89149294735
114127,130774.09480185312
114128,49849.970680818
114129,129030.90095861733
114130,119938.70829118144
114131,52753.34578099553
114132,92974.70691074365
114133,97637.90755334884
114134,61804.164735080245
114135,92961.87771185105
114136,124029.15802498836
114137,114350.56614480691
114138,132006.3419559459
114139,132350.6082728415
114140,112748.88784015959
114141,112748.88784015959
114142,112761.7170390522
114143,112748.88784015959
114144,98072.35606224346
114145,120287.17055922415
114146,48542.54974728543
114147,49264.713916162684
114148,54861.92492263253
114149,152110.595781252
114150,148524.358362134
114151,112748.88784015959
114152,95386.56109521931
114153,129030.90095861733
114154,123970.35947272333
114155,146021.4675474288
114156,65354.13190193916
114157,53435.98001758861
114158,46032.74476546932
114159,149835.70399920252
114160,98330.89640885218
114161,48581.48633924493
114162,130694.88148386724
114163,129030.90095861733
114164,121511.53839916647
114165,112748.88784015959
114166,47355.57604390226
114167,124029.15802498836
114168,60868.34076575474
114169,114425.6975643021
114170,54300.76972702369
114171,61234.37780524961
114172,134014.5887980913
114173,116609.5285298403
114174,108186.22671894115
114175,108813.96037745188
114176,125386.22896797761
114177,107163.76360319956
114178,123970.35947272333
114179,118828.81007694372
114180,139141.11308002644
114181,125634.33999797323
114182,51052.81983997359
114183,131798.4230170519
114184,130470.03651365275
114185,48398.668895655486
114186,95864.86612028218
114187,150316.57089723618
114188,130786.92400074573
114189,149533.4881193989
114190,142045.9262268154
114191,146477.5751792788
114192,138129.61406372045
114193,95864.86612028218
114194,144877.5173038532
114195,139485.379396922
114196,52756.05938040549
114197,50339.37811726467
114198,61282.432068028495
114199,143173.27532154825
114200,52534.213185049026
114201,155703.76882002692
114202,55872.16694717195
114203,119918.85810500162
114204,125006.76020662341
114205,108801.13117855927
114206,126670.74073187332
114207,138129.61406372045
114208,53250.57758955417
114209,130470.03651365275
114210,138473.88038061603
114211,132350.6082728415
114212,123534.63628751336
114213,149769.9280130098
114214,130694.88148386724
114215,133716.29183456817
114216,142045.9262268154
114217,48437.60548761499
114218,123534.63628751336
114219,53837.99469069252
114220,98041.1834610124
114221,54237.67414976388
114222,119594.44197428582
114223,114425.6975643021
114224,152295.98929228674
114225,126121.48373142582
114226,54271.066462676885
114227,58293.61497745977
114228,50005.11429091383
114229,125386.22896797761
114230,112748.88784015959
114231,106328.49331372569
114232,54016.92659347946
114233,148524.358362134
114234,112989.3035909669
114235,143741.1523331621
114236,50687.84038530733
114237,117231.98736833404
114238,116622.35772873291
114239,100142.10616985062
114240,48542.54974728543
114241,49904.76761225346
114242,48472.66960716365
114243,49730.1649161121
114244,132450.90452599578
114245,48472.66960716365
114246,157674.72499889618
114247,112730.76324435818
114248,133716.29183456817
114249,49467.214158618975
114250,124016.32882609575
114251,108813.96037745188
114252,122033.44737046938
114253,49445.98103298217
114254,130694.88148386724
114255,113857.70373257832
114256,149189.22180250334
114257,61459.10898669376
114258,54237.67414976388
114259,95716.84222083334
114260,52534.213185049026
114261,104219.62733707073
114262,49668.70356399851
114263,107163.76360319956
114264,53837.99469069252
114265,123190.36997061774
114266,129229.60551041369
114267,139141.11308002644
114268,119945.36221307366
114269,110647.96513132137
114270,51089.36525574561
114271,50085.59569874807
114272,112934.47362123408
114273,143631.26100600258
114274,95704.01302194073
114275,114425.6975643021
114276,112748.88784015959
114277,95386.56109521931
114278,51771.99949233869
114279,121870.65576226346
114280,92372.15120023736
114281,48581.48633924493
114282,103630.91394530157
114283,112761.7170390522
114284,114412.8683654095
114285,51634.08938253457
114286,108409.97072961595
114287,102265.36964226313
114288,55901.6546750138
114289,56018.9452004492
114290,51089.36525574561
114291,119173.07639383934
114292,114092.0257981982
114293,112510.99856590402
114294,123534.63628751336
114295,48542.54974728543
114296,52416.041645489335
114297,98028.3542621198
114298,48542.54974728543
114299,100129.27697095802
114300,148524.358362134
114301,47607.12276758515
114302,92961.87771185105
114303,49629.76697203901
114304,51480.714034825534
114305,127015.00704876894
114306,100600.8526613818
114307,54415.00974657808
114308,98330.89640885218
114309,119036.58014100074
114310,55148.71213763184
114311,149358.98447180464
114312,133716.29183456817
114313,127188.59121116399
114314,141858.59338032853
114315,112761.7170390522
114316,101180.1867890926
114317,134014.5887980913
114318,144877.5173038532
114319,118500.69687005179
114320,136410.9624340349
114321,48581.48633924493
114322,133670.32248119573
114323,53279.31363450502
114324,119173.07639383934
114325,108801.13117855927
114326,55977.57850576452
114327,130582.91735082513
114328,108801.13117855927
114329,107898.99547298517
114330,123970.35947272333
114331,114574.29916733892
114332,112573.18215429876
114333,98330.89640885218
114334,95645.10144182802
114335,88785.23968439888
114336,108003.19100889827
114337,97036.22142208049
114338,47426.29468109054
114339,105984.22699683007
114340,135493.69593520882
114341,125647.16919686584
114342,51641.622274660716
114343,95645.10144182802
114344,142033.0970279228
114345,94277.37357650268
114346,117819.72211577224
114347,48472.66960716365
114348,124029.15802498836
114349,123983.18867161594
114350,95791.07360058674
114351,48653.93672398313
114352,108813.96037745188
114353,125006.76020662341
114354,121304.67264363532
114355,130350.61516697162
114356,120603.7931135166
114357,95716.84222083334
114358,129879.81647953624
114359,154027.82924833128
114360,112673.46079410703
114361,118688.11787295803
114362,125386.22896797761
114363,134201.61106926005
114364,100142.10616985062
114365,132396.57762621393
114366,134014.5887980913
114367,48615.00013202363
114368,108397.14153072334
114369,119594.44197428582
114370,52389.717011078006
114371,92961.87771185105
114372,95704.01302194073
